seed,ode_steps,method,true_return,pred_true_gap,ood,flow_step_residual
53,8,feature_calibrated_tail,-47.25910186767578,74.21707916259766,183.98989868164062,0.007672542240470648
53,8,flow_residual_tail,-102.71080017089844,141.86712646484375,382.18646240234375,0.005864173639565706
53,8,hybrid_feature_flow_tail,-47.25910186767578,74.21707916259766,183.98989868164062,0.007672542240470648
53,16,first_candidate,-72.45024871826172,94.3792953491211,310.40771484375,0.0
53,16,proxy_tail,-107.44751739501953,150.66969299316406,383.8174133300781,0.0
53,16,feature_calibrated_tail,-46.64965057373047,73.23770141601562,183.01751708984375,0.0
53,16,flow_residual_tail,-107.44751739501953,150.66969299316406,383.8174133300781,0.0
53,16,hybrid_feature_flow_tail,-46.64965057373047,73.23770141601562,183.01751708984375,0.0
54,4,first_candidate,-84.24739074707031,111.37310028076172,339.9733581542969,0.02432415261864662
54,4,proxy_tail,-126.85100555419922,175.9274139404297,418.9873962402344,0.02941800467669964
54,4,feature_calibrated_tail,-54.58135986328125,83.82949829101562,203.33212280273438,0.0271773599088192
54,4,flow_residual_tail,-125.55683898925781,169.40419006347656,443.43829345703125,0.020962463691830635
54,4,hybrid_feature_flow_tail,-54.58135986328125,83.82949829101562,203.33212280273438,0.0271773599088192
54,8,first_candidate,-84.40084075927734,111.74031066894531,339.8674621582031,0.00793294608592987
54,8,proxy_tail,-127.49064636230469,177.03953552246094,418.69622802734375,0.009741675108671188
54,8,feature_calibrated_tail,-55.33287811279297,85.22048950195312,204.13575744628906,0.009099986404180527
54,8,flow_residual_tail,-126.28118896484375,170.66616821289062,443.69989013671875,0.006899591069668531
54,8,hybrid_feature_flow_tail,-55.33287811279297,85.22048950195312,204.13575744628906,0.009099986404180527
54,16,first_candidate,-84.5014877319336,111.95697021484375,339.88360595703125,0.0
54,16,proxy_tail,-127.85738372802734,177.65342712402344,418.658203125,0.0
54,16,feature_calibrated_tail,-55.6212043762207,85.75550842285156,204.35446166992188,0.0
54,16,flow_residual_tail,-127.85738372802734,177.65342712402344,418.658203125,0.0
54,16,hybrid_feature_flow_tail,-55.6212043762207,85.75550842285156,204.35446166992188,0.0
