benchmark,seed,context_id,n,method,true_return,proxy_score,pred_true_gap,ood,flow_residual,selected_action_mean,selected_action_energy
Acrobot-v1,73,4,1,proxy_tail,-90.49763488769531,-43.78567886352539,46.71195602416992,7.527637004852295,0.0033163148909807205,0.03487161546945572,1.1749403476715088
Acrobot-v1,73,4,1,feature_calibrated_tail,-90.49763488769531,-43.78567886352539,46.71195602416992,7.527637004852295,0.0033163148909807205,0.03487161546945572,1.1749403476715088
Acrobot-v1,73,4,1,flow_residual_tail,-90.49763488769531,-43.78567886352539,46.71195602416992,7.527637004852295,0.0033163148909807205,0.03487161546945572,1.1749403476715088
Acrobot-v1,73,4,1,oracle_tail,-90.49763488769531,-43.78567886352539,46.71195602416992,7.527637004852295,0.0033163148909807205,0.03487161546945572,1.1749403476715088
Acrobot-v1,73,4,2,first_candidate,-90.49763488769531,-43.78567886352539,46.71195602416992,7.527637004852295,0.0033163148909807205,0.03487161546945572,1.1749403476715088
Acrobot-v1,73,4,2,proxy_tail,-82.52743530273438,-40.098201751708984,42.42923355102539,4.891304016113281,0.02165604941546917,0.011160877533257008,1.125792145729065
Acrobot-v1,73,4,2,feature_calibrated_tail,-82.52743530273438,-40.098201751708984,42.42923355102539,4.891304016113281,0.02165604941546917,0.011160877533257008,1.125792145729065
Acrobot-v1,73,4,2,flow_residual_tail,-90.49763488769531,-43.78567886352539,46.71195602416992,7.527637004852295,0.0033163148909807205,0.03487161546945572,1.1749403476715088
Acrobot-v1,73,4,2,oracle_tail,-82.52743530273438,-40.098201751708984,42.42923355102539,4.891304016113281,0.02165604941546917,0.011160877533257008,1.125792145729065
Acrobot-v1,73,4,4,first_candidate,-90.49763488769531,-43.78567886352539,46.71195602416992,7.527637004852295,0.0033163148909807205,0.03487161546945572,1.1749403476715088
Acrobot-v1,73,4,4,proxy_tail,-78.07552337646484,-36.34867858886719,41.726844787597656,5.202712535858154,0.02261771820485592,0.09127429872751236,1.103745698928833
Acrobot-v1,73,4,4,feature_calibrated_tail,-78.07552337646484,-36.34867858886719,41.726844787597656,5.202712535858154,0.02261771820485592,0.09127429872751236,1.103745698928833
Acrobot-v1,73,4,4,flow_residual_tail,-78.07552337646484,-36.34867858886719,41.726844787597656,5.202712535858154,0.02261771820485592,0.09127429872751236,1.103745698928833
Acrobot-v1,73,4,4,oracle_tail,-78.07552337646484,-36.34867858886719,41.726844787597656,5.202712535858154,0.02261771820485592,0.09127429872751236,1.103745698928833
Acrobot-v1,73,4,8,first_candidate,-90.49763488769531,-43.78567886352539,46.71195602416992,7.527637004852295,0.0033163148909807205,0.03487161546945572,1.1749403476715088
Acrobot-v1,73,4,8,proxy_tail,-78.07552337646484,-36.34867858886719,41.726844787597656,5.202712535858154,0.02261771820485592,0.09127429872751236,1.103745698928833
Acrobot-v1,73,4,8,feature_calibrated_tail,-78.07552337646484,-36.34867858886719,41.726844787597656,5.202712535858154,0.02261771820485592,0.09127429872751236,1.103745698928833
Acrobot-v1,73,4,8,flow_residual_tail,-90.16690826416016,-40.064605712890625,50.10230255126953,7.464286804199219,0.004173203371465206,-0.13664737343788147,1.1333045959472656
Acrobot-v1,73,4,8,oracle_tail,-78.07552337646484,-36.34867858886719,41.726844787597656,5.202712535858154,0.02261771820485592,0.09127429872751236,1.103745698928833
Acrobot-v1,73,4,16,first_candidate,-90.49763488769531,-43.78567886352539,46.71195602416992,7.527637004852295,0.0033163148909807205,0.03487161546945572,1.1749403476715088
Acrobot-v1,73,4,16,proxy_tail,-88.73455810546875,-31.464954376220703,57.26960372924805,7.252019882202148,0.012143274769186974,0.25230175256729126,1.1910840272903442
Acrobot-v1,73,4,16,feature_calibrated_tail,-89.13182830810547,-31.888721466064453,57.243106842041016,6.513590335845947,0.004837913438677788,-0.19634845852851868,1.2138490676879883
Acrobot-v1,73,4,16,flow_residual_tail,-89.13182830810547,-31.888721466064453,57.243106842041016,6.513590335845947,0.004837913438677788,-0.19634845852851868,1.2138490676879883
Acrobot-v1,73,4,16,oracle_tail,-78.07552337646484,-36.34867858886719,41.726844787597656,5.202712535858154,0.02261771820485592,0.09127429872751236,1.103745698928833
Acrobot-v1,73,4,32,first_candidate,-90.49763488769531,-43.78567886352539,46.71195602416992,7.527637004852295,0.0033163148909807205,0.03487161546945572,1.1749403476715088
Acrobot-v1,73,4,32,proxy_tail,-88.73455810546875,-31.464954376220703,57.26960372924805,7.252019882202148,0.012143274769186974,0.25230175256729126,1.1910840272903442
Acrobot-v1,73,4,32,feature_calibrated_tail,-89.13182830810547,-31.888721466064453,57.243106842041016,6.513590335845947,0.004837913438677788,-0.19634845852851868,1.2138490676879883
Acrobot-v1,73,4,32,flow_residual_tail,-89.13182830810547,-31.888721466064453,57.243106842041016,6.513590335845947,0.004837913438677788,-0.19634845852851868,1.2138490676879883
Acrobot-v1,73,4,32,oracle_tail,-78.07552337646484,-36.34867858886719,41.726844787597656,5.202712535858154,0.02261771820485592,0.09127429872751236,1.103745698928833
Acrobot-v1,73,5,1,first_candidate,-91.49172973632812,-46.14271545410156,45.34901428222656,8.26319408416748,0.006504897493869066,-0.06996690481901169,1.0436122417449951
Acrobot-v1,73,5,1,proxy_tail,-91.49172973632812,-46.14271545410156,45.34901428222656,8.26319408416748,0.006504897493869066,-0.06996690481901169,1.0436122417449951
Acrobot-v1,73,5,1,feature_calibrated_tail,-91.49172973632812,-46.14271545410156,45.34901428222656,8.26319408416748,0.006504897493869066,-0.06996690481901169,1.0436122417449951
Acrobot-v1,73,5,1,flow_residual_tail,-91.49172973632812,-46.14271545410156,45.34901428222656,8.26319408416748,0.006504897493869066,-0.06996690481901169,1.0436122417449951
Acrobot-v1,73,5,1,oracle_tail,-91.49172973632812,-46.14271545410156,45.34901428222656,8.26319408416748,0.006504897493869066,-0.06996690481901169,1.0436122417449951
Acrobot-v1,73,5,2,first_candidate,-91.49172973632812,-46.14271545410156,45.34901428222656,8.26319408416748,0.006504897493869066,-0.06996690481901169,1.0436122417449951
Acrobot-v1,73,5,2,proxy_tail,-85.32185363769531,-35.707454681396484,49.61439895629883,5.9244065284729,0.029868490993976593,0.08995126932859421,1.1591981649398804
Acrobot-v1,73,5,2,feature_calibrated_tail,-85.32185363769531,-35.707454681396484,49.61439895629883,5.9244065284729,0.029868490993976593,0.08995126932859421,1.1591981649398804
Acrobot-v1,73,5,2,flow_residual_tail,-85.32185363769531,-35.707454681396484,49.61439895629883,5.9244065284729,0.029868490993976593,0.08995126932859421,1.1591981649398804
Acrobot-v1,73,5,2,oracle_tail,-85.32185363769531,-35.707454681396484,49.61439895629883,5.9244065284729,0.029868490993976593,0.08995126932859421,1.1591981649398804
Acrobot-v1,73,5,4,first_candidate,-91.49172973632812,-46.14271545410156,45.34901428222656,8.26319408416748,0.006504897493869066,-0.06996690481901169,1.0436122417449951
Acrobot-v1,73,5,4,proxy_tail,-85.32185363769531,-35.707454681396484,49.61439895629883,5.9244065284729,0.029868490993976593,0.08995126932859421,1.1591981649398804
Acrobot-v1,73,5,4,feature_calibrated_tail,-85.32185363769531,-35.707454681396484,49.61439895629883,5.9244065284729,0.029868490993976593,0.08995126932859421,1.1591981649398804
Acrobot-v1,73,5,4,flow_residual_tail,-85.32185363769531,-35.707454681396484,49.61439895629883,5.9244065284729,0.029868490993976593,0.08995126932859421,1.1591981649398804
Acrobot-v1,73,5,4,oracle_tail,-85.32185363769531,-35.707454681396484,49.61439895629883,5.9244065284729,0.029868490993976593,0.08995126932859421,1.1591981649398804
Acrobot-v1,73,5,8,first_candidate,-91.49172973632812,-46.14271545410156,45.34901428222656,8.26319408416748,0.006504897493869066,-0.06996690481901169,1.0436122417449951
Acrobot-v1,73,5,8,proxy_tail,-85.32185363769531,-35.707454681396484,49.61439895629883,5.9244065284729,0.029868490993976593,0.08995126932859421,1.1591981649398804
Acrobot-v1,73,5,8,feature_calibrated_tail,-85.32185363769531,-35.707454681396484,49.61439895629883,5.9244065284729,0.029868490993976593,0.08995126932859421,1.1591981649398804
Acrobot-v1,73,5,8,flow_residual_tail,-86.38499450683594,-43.08268737792969,43.30230712890625,7.143589973449707,0.003208995796740055,0.07864624261856079,1.096366286277771
Acrobot-v1,73,5,8,oracle_tail,-85.32185363769531,-35.707454681396484,49.61439895629883,5.9244065284729,0.029868490993976593,0.08995126932859421,1.1591981649398804
Acrobot-v1,73,5,16,first_candidate,-91.49172973632812,-46.14271545410156,45.34901428222656,8.26319408416748,0.006504897493869066,-0.06996690481901169,1.0436122417449951
Acrobot-v1,73,5,16,proxy_tail,-90.79877471923828,-31.35519027709961,59.44358444213867,5.636736869812012,0.02656332589685917,0.23076921701431274,1.1284196376800537
Acrobot-v1,73,5,16,feature_calibrated_tail,-90.79877471923828,-31.35519027709961,59.44358444213867,5.636736869812012,0.02656332589685917,0.23076921701431274,1.1284196376800537
Acrobot-v1,73,5,16,flow_residual_tail,-90.79877471923828,-31.35519027709961,59.44358444213867,5.636736869812012,0.02656332589685917,0.23076921701431274,1.1284196376800537
Acrobot-v1,73,5,16,oracle_tail,-72.87142944335938,-34.65007400512695,38.22135543823242,4.878775596618652,0.022728411480784416,-0.15573248267173767,1.0808218717575073
Acrobot-v1,73,5,32,first_candidate,-91.49172973632812,-46.14271545410156,45.34901428222656,8.26319408416748,0.006504897493869066,-0.06996690481901169,1.0436122417449951
Acrobot-v1,73,5,32,proxy_tail,-89.96077728271484,-29.315793991088867,60.644981384277344,6.441671371459961,0.004103861749172211,-0.30813324451446533,1.1455832719802856
Acrobot-v1,73,5,32,feature_calibrated_tail,-89.96077728271484,-29.315793991088867,60.644981384277344,6.441671371459961,0.004103861749172211,-0.30813324451446533,1.1455832719802856
Acrobot-v1,73,5,32,flow_residual_tail,-89.96077728271484,-29.315793991088867,60.644981384277344,6.441671371459961,0.004103861749172211,-0.30813324451446533,1.1455832719802856
Acrobot-v1,73,5,32,oracle_tail,-72.87142944335938,-34.65007400512695,38.22135543823242,4.878775596618652,0.022728411480784416,-0.15573248267173767,1.0808218717575073
CartPole-v1,74,0,1,first_candidate,19.4635066986084,49.714447021484375,30.250940322875977,4.086251735687256,0.014612409286201,0.14104226231575012,1.169302225112915
CartPole-v1,74,0,1,proxy_tail,19.4635066986084,49.714447021484375,30.250940322875977,4.086251735687256,0.014612409286201,0.14104226231575012,1.169302225112915
CartPole-v1,74,0,1,feature_calibrated_tail,19.4635066986084,49.714447021484375,30.250940322875977,4.086251735687256,0.014612409286201,0.14104226231575012,1.169302225112915
CartPole-v1,74,0,1,flow_residual_tail,19.4635066986084,49.714447021484375,30.250940322875977,4.086251735687256,0.014612409286201,0.14104226231575012,1.169302225112915
CartPole-v1,74,0,1,oracle_tail,19.4635066986084,49.714447021484375,30.250940322875977,4.086251735687256,0.014612409286201,0.14104226231575012,1.169302225112915
CartPole-v1,74,0,2,first_candidate,19.4635066986084,49.714447021484375,30.250940322875977,4.086251735687256,0.014612409286201,0.14104226231575012,1.169302225112915
CartPole-v1,74,0,2,proxy_tail,19.4635066986084,49.714447021484375,30.250940322875977,4.086251735687256,0.014612409286201,0.14104226231575012,1.169302225112915
CartPole-v1,74,0,2,feature_calibrated_tail,19.4635066986084,49.714447021484375,30.250940322875977,4.086251735687256,0.014612409286201,0.14104226231575012,1.169302225112915
CartPole-v1,74,0,2,flow_residual_tail,19.4635066986084,49.714447021484375,30.250940322875977,4.086251735687256,0.014612409286201,0.14104226231575012,1.169302225112915
CartPole-v1,74,0,2,oracle_tail,21.111957550048828,43.71429443359375,22.602336883544922,6.259079456329346,0.008038989268243313,0.04478057846426964,1.0414100885391235
CartPole-v1,74,0,4,first_candidate,19.4635066986084,49.714447021484375,30.250940322875977,4.086251735687256,0.014612409286201,0.14104226231575012,1.169302225112915
CartPole-v1,74,0,4,proxy_tail,19.4635066986084,49.714447021484375,30.250940322875977,4.086251735687256,0.014612409286201,0.14104226231575012,1.169302225112915
CartPole-v1,74,0,4,feature_calibrated_tail,19.4635066986084,49.714447021484375,30.250940322875977,4.086251735687256,0.014612409286201,0.14104226231575012,1.169302225112915
CartPole-v1,74,0,4,flow_residual_tail,19.4635066986084,49.714447021484375,30.250940322875977,4.086251735687256,0.014612409286201,0.14104226231575012,1.169302225112915
CartPole-v1,74,0,4,oracle_tail,21.111957550048828,43.71429443359375,22.602336883544922,6.259079456329346,0.008038989268243313,0.04478057846426964,1.0414100885391235
CartPole-v1,74,0,8,first_candidate,19.4635066986084,49.714447021484375,30.250940322875977,4.086251735687256,0.014612409286201,0.14104226231575012,1.169302225112915
CartPole-v1,74,0,8,proxy_tail,12.363016128540039,57.93383026123047,45.57081604003906,5.835058689117432,0.018863635137677193,0.18628665804862976,1.2627547979354858
CartPole-v1,74,0,8,feature_calibrated_tail,19.4635066986084,49.714447021484375,30.250940322875977,4.086251735687256,0.014612409286201,0.14104226231575012,1.169302225112915
CartPole-v1,74,0,8,flow_residual_tail,25.256702423095703,52.34079360961914,27.084091186523438,5.658210754394531,0.005661915987730026,0.19843152165412903,1.105913519859314
CartPole-v1,74,0,8,oracle_tail,25.256702423095703,52.34079360961914,27.084091186523438,5.658210754394531,0.005661915987730026,0.19843152165412903,1.105913519859314
CartPole-v1,74,0,16,first_candidate,19.4635066986084,49.714447021484375,30.250940322875977,4.086251735687256,0.014612409286201,0.14104226231575012,1.169302225112915
CartPole-v1,74,0,16,proxy_tail,12.363016128540039,57.93383026123047,45.57081604003906,5.835058689117432,0.018863635137677193,0.18628665804862976,1.2627547979354858
CartPole-v1,74,0,16,feature_calibrated_tail,25.197830200195312,48.6431999206543,23.445369720458984,3.176302909851074,0.017395861446857452,-0.1363101303577423,1.09990394115448
CartPole-v1,74,0,16,flow_residual_tail,25.256702423095703,52.34079360961914,27.084091186523438,5.658210754394531,0.005661915987730026,0.19843152165412903,1.105913519859314
CartPole-v1,74,0,16,oracle_tail,30.58077049255371,49.864280700683594,19.283510208129883,5.983913898468018,0.015701616182923317,-0.12385521829128265,1.1255329847335815
CartPole-v1,74,0,32,first_candidate,19.4635066986084,49.714447021484375,30.250940322875977,4.086251735687256,0.014612409286201,0.14104226231575012,1.169302225112915
CartPole-v1,74,0,32,proxy_tail,12.363016128540039,57.93383026123047,45.57081604003906,5.835058689117432,0.018863635137677193,0.18628665804862976,1.2627547979354858
CartPole-v1,74,0,32,feature_calibrated_tail,34.201011657714844,44.06748962402344,9.866477966308594,2.1150763034820557,0.005613028071820736,-0.0063564358279109,1.116819143295288
CartPole-v1,74,0,32,flow_residual_tail,25.256702423095703,52.34079360961914,27.084091186523438,5.658210754394531,0.005661915987730026,0.19843152165412903,1.105913519859314
CartPole-v1,74,0,32,oracle_tail,40.842655181884766,47.683937072753906,6.841281890869141,5.002338409423828,0.010146989487111568,-0.08422677218914032,1.1646672487258911
CartPole-v1,74,1,1,first_candidate,16.82820701599121,46.100101470947266,29.271894454956055,2.226872444152832,0.014163598418235779,-0.08915185183286667,1.1251894235610962
CartPole-v1,74,1,1,proxy_tail,16.82820701599121,46.100101470947266,29.271894454956055,2.226872444152832,0.014163598418235779,-0.08915185183286667,1.1251894235610962
CartPole-v1,74,1,1,feature_calibrated_tail,16.82820701599121,46.100101470947266,29.271894454956055,2.226872444152832,0.014163598418235779,-0.08915185183286667,1.1251894235610962
CartPole-v1,74,1,1,flow_residual_tail,16.82820701599121,46.100101470947266,29.271894454956055,2.226872444152832,0.014163598418235779,-0.08915185183286667,1.1251894235610962
CartPole-v1,74,1,1,oracle_tail,16.82820701599121,46.100101470947266,29.271894454956055,2.226872444152832,0.014163598418235779,-0.08915185183286667,1.1251894235610962
CartPole-v1,74,1,2,first_candidate,16.82820701599121,46.100101470947266,29.271894454956055,2.226872444152832,0.014163598418235779,-0.08915185183286667,1.1251894235610962
CartPole-v1,74,1,2,proxy_tail,13.246017456054688,58.59926986694336,45.35325241088867,13.873982429504395,0.017693176865577698,-0.25112399458885193,1.1772189140319824
CartPole-v1,74,1,2,feature_calibrated_tail,16.82820701599121,46.100101470947266,29.271894454956055,2.226872444152832,0.014163598418235779,-0.08915185183286667,1.1251894235610962
CartPole-v1,74,1,2,flow_residual_tail,13.246017456054688,58.59926986694336,45.35325241088867,13.873982429504395,0.017693176865577698,-0.25112399458885193,1.1772189140319824
CartPole-v1,74,1,2,oracle_tail,16.82820701599121,46.100101470947266,29.271894454956055,2.226872444152832,0.014163598418235779,-0.08915185183286667,1.1251894235610962
CartPole-v1,74,1,4,first_candidate,16.82820701599121,46.100101470947266,29.271894454956055,2.226872444152832,0.014163598418235779,-0.08915185183286667,1.1251894235610962
CartPole-v1,74,1,4,proxy_tail,13.246017456054688,58.59926986694336,45.35325241088867,13.873982429504395,0.017693176865577698,-0.25112399458885193,1.1772189140319824
CartPole-v1,74,1,4,feature_calibrated_tail,16.82820701599121,46.100101470947266,29.271894454956055,2.226872444152832,0.014163598418235779,-0.08915185183286667,1.1251894235610962
CartPole-v1,74,1,4,flow_residual_tail,13.246017456054688,58.59926986694336,45.35325241088867,13.873982429504395,0.017693176865577698,-0.25112399458885193,1.1772189140319824
CartPole-v1,74,1,4,oracle_tail,31.946060180664062,48.5601921081543,16.614131927490234,3.844944477081299,0.006289891432970762,-0.10001480579376221,1.2216415405273438
CartPole-v1,74,1,8,first_candidate,16.82820701599121,46.100101470947266,29.271894454956055,2.226872444152832,0.014163598418235779,-0.08915185183286667,1.1251894235610962
CartPole-v1,74,1,8,proxy_tail,16.043825149536133,59.19051742553711,43.146690368652344,8.770133972167969,0.01656515896320343,-0.2986469864845276,1.2037670612335205
CartPole-v1,74,1,8,feature_calibrated_tail,16.82820701599121,46.100101470947266,29.271894454956055,2.226872444152832,0.014163598418235779,-0.08915185183286667,1.1251894235610962
CartPole-v1,74,1,8,flow_residual_tail,17.78095817565918,58.332271575927734,40.55131530761719,10.430424690246582,0.00989124458283186,0.26307645440101624,1.1659380197525024
CartPole-v1,74,1,8,oracle_tail,31.946060180664062,48.5601921081543,16.614131927490234,3.844944477081299,0.006289891432970762,-0.10001480579376221,1.2216415405273438
CartPole-v1,74,1,16,first_candidate,16.82820701599121,46.100101470947266,29.271894454956055,2.226872444152832,0.014163598418235779,-0.08915185183286667,1.1251894235610962
CartPole-v1,74,1,16,proxy_tail,16.043825149536133,59.19051742553711,43.146690368652344,8.770133972167969,0.01656515896320343,-0.2986469864845276,1.2037670612335205
CartPole-v1,74,1,16,feature_calibrated_tail,16.82820701599121,46.100101470947266,29.271894454956055,2.226872444152832,0.014163598418235779,-0.08915185183286667,1.1251894235610962
CartPole-v1,74,1,16,flow_residual_tail,17.78095817565918,58.332271575927734,40.55131530761719,10.430424690246582,0.00989124458283186,0.26307645440101624,1.1659380197525024
CartPole-v1,74,1,16,oracle_tail,39.670692443847656,46.29361343383789,6.622920989990234,4.462793827056885,0.014728277921676636,0.06462293863296509,1.114676833152771
CartPole-v1,74,1,32,first_candidate,16.82820701599121,46.100101470947266,29.271894454956055,2.226872444152832,0.014163598418235779,-0.08915185183286667,1.1251894235610962
CartPole-v1,74,1,32,proxy_tail,12.4380464553833,69.01610565185547,56.578060150146484,10.617008209228516,0.015528547577559948,-0.4688655734062195,1.2073729038238525
CartPole-v1,74,1,32,feature_calibrated_tail,16.82820701599121,46.100101470947266,29.271894454956055,2.226872444152832,0.014163598418235779,-0.08915185183286667,1.1251894235610962
CartPole-v1,74,1,32,flow_residual_tail,12.4380464553833,69.01610565185547,56.578060150146484,10.617008209228516,0.015528547577559948,-0.4688655734062195,1.2073729038238525
CartPole-v1,74,1,32,oracle_tail,39.670692443847656,46.29361343383789,6.622920989990234,4.462793827056885,0.014728277921676636,0.06462293863296509,1.114676833152771
CartPole-v1,74,2,1,first_candidate,20.479883193969727,43.775760650634766,23.29587745666504,3.6708695888519287,0.009601855650544167,-0.1214626282453537,0.9802685976028442
CartPole-v1,74,2,1,proxy_tail,20.479883193969727,43.775760650634766,23.29587745666504,3.6708695888519287,0.009601855650544167,-0.1214626282453537,0.9802685976028442
CartPole-v1,74,2,1,feature_calibrated_tail,20.479883193969727,43.775760650634766,23.29587745666504,3.6708695888519287,0.009601855650544167,-0.1214626282453537,0.9802685976028442
CartPole-v1,74,2,1,flow_residual_tail,20.479883193969727,43.775760650634766,23.29587745666504,3.6708695888519287,0.009601855650544167,-0.1214626282453537,0.9802685976028442
CartPole-v1,74,2,1,oracle_tail,20.479883193969727,43.775760650634766,23.29587745666504,3.6708695888519287,0.009601855650544167,-0.1214626282453537,0.9802685976028442
CartPole-v1,74,2,2,first_candidate,20.479883193969727,43.775760650634766,23.29587745666504,3.6708695888519287,0.009601855650544167,-0.1214626282453537,0.9802685976028442
CartPole-v1,74,2,2,proxy_tail,20.479883193969727,43.775760650634766,23.29587745666504,3.6708695888519287,0.009601855650544167,-0.1214626282453537,0.9802685976028442
CartPole-v1,74,2,2,feature_calibrated_tail,20.479883193969727,43.775760650634766,23.29587745666504,3.6708695888519287,0.009601855650544167,-0.1214626282453537,0.9802685976028442
CartPole-v1,74,2,2,flow_residual_tail,20.479883193969727,43.775760650634766,23.29587745666504,3.6708695888519287,0.009601855650544167,-0.1214626282453537,0.9802685976028442
CartPole-v1,74,2,2,oracle_tail,32.88323974609375,42.772212982177734,9.888973236083984,5.557718276977539,0.014232654124498367,0.029021894559264183,1.0410140752792358
CartPole-v1,74,2,4,first_candidate,20.479883193969727,43.775760650634766,23.29587745666504,3.6708695888519287,0.009601855650544167,-0.1214626282453537,0.9802685976028442
CartPole-v1,74,2,4,proxy_tail,22.936355590820312,54.83946990966797,31.903114318847656,8.766349792480469,0.009908939711749554,0.2029472142457962,1.1350986957550049
CartPole-v1,74,2,4,feature_calibrated_tail,20.479883193969727,43.775760650634766,23.29587745666504,3.6708695888519287,0.009601855650544167,-0.1214626282453537,0.9802685976028442
CartPole-v1,74,2,4,flow_residual_tail,22.936355590820312,54.83946990966797,31.903114318847656,8.766349792480469,0.009908939711749554,0.2029472142457962,1.1350986957550049
CartPole-v1,74,2,4,oracle_tail,32.88323974609375,42.772212982177734,9.888973236083984,5.557718276977539,0.014232654124498367,0.029021894559264183,1.0410140752792358
CartPole-v1,74,2,8,first_candidate,20.479883193969727,43.775760650634766,23.29587745666504,3.6708695888519287,0.009601855650544167,-0.1214626282453537,0.9802685976028442
CartPole-v1,74,2,8,proxy_tail,22.936355590820312,54.83946990966797,31.903114318847656,8.766349792480469,0.009908939711749554,0.2029472142457962,1.1350986957550049
CartPole-v1,74,2,8,feature_calibrated_tail,14.357067108154297,44.57914733886719,30.22208023071289,2.335900068283081,0.024107731878757477,0.028399813920259476,1.077217698097229
CartPole-v1,74,2,8,flow_residual_tail,22.936355590820312,54.83946990966797,31.903114318847656,8.766349792480469,0.009908939711749554,0.2029472142457962,1.1350986957550049
CartPole-v1,74,2,8,oracle_tail,44.779720306396484,44.101470947265625,-0.6782493591308594,5.935970783233643,0.011070773005485535,-0.019584503024816513,1.1608613729476929
CartPole-v1,74,2,16,first_candidate,20.479883193969727,43.775760650634766,23.29587745666504,3.6708695888519287,0.009601855650544167,-0.1214626282453537,0.9802685976028442
CartPole-v1,74,2,16,proxy_tail,29.667438507080078,60.28662872314453,30.619190216064453,6.117006778717041,0.0187813900411129,0.22441640496253967,1.2583682537078857
CartPole-v1,74,2,16,feature_calibrated_tail,14.357067108154297,44.57914733886719,30.22208023071289,2.335900068283081,0.024107731878757477,0.028399813920259476,1.077217698097229
CartPole-v1,74,2,16,flow_residual_tail,18.70627212524414,57.97526931762695,39.26899719238281,8.208769798278809,0.005819450598210096,-0.35342082381248474,1.0639013051986694
CartPole-v1,74,2,16,oracle_tail,44.779720306396484,44.101470947265625,-0.6782493591308594,5.935970783233643,0.011070773005485535,-0.019584503024816513,1.1608613729476929
CartPole-v1,74,2,32,first_candidate,20.479883193969727,43.775760650634766,23.29587745666504,3.6708695888519287,0.009601855650544167,-0.1214626282453537,0.9802685976028442
CartPole-v1,74,2,32,proxy_tail,29.667438507080078,60.28662872314453,30.619190216064453,6.117006778717041,0.0187813900411129,0.22441640496253967,1.2583682537078857
CartPole-v1,74,2,32,feature_calibrated_tail,32.6453971862793,47.569908142089844,14.924510955810547,2.6991376876831055,0.008122794330120087,0.12868420779705048,1.1492935419082642
CartPole-v1,74,2,32,flow_residual_tail,18.70627212524414,57.97526931762695,39.26899719238281,8.208769798278809,0.005819450598210096,-0.35342082381248474,1.0639013051986694
CartPole-v1,74,2,32,oracle_tail,49.94917297363281,43.220489501953125,-6.7286834716796875,4.019168853759766,0.009834949858486652,0.053822316229343414,1.0752058029174805
CartPole-v1,74,3,1,first_candidate,15.15876579284668,48.40692138671875,33.24815368652344,4.462516784667969,0.014636855572462082,-0.015064460225403309,1.2071037292480469
CartPole-v1,74,3,1,proxy_tail,15.15876579284668,48.40692138671875,33.24815368652344,4.462516784667969,0.014636855572462082,-0.015064460225403309,1.2071037292480469
CartPole-v1,74,3,1,feature_calibrated_tail,15.15876579284668,48.40692138671875,33.24815368652344,4.462516784667969,0.014636855572462082,-0.015064460225403309,1.2071037292480469
CartPole-v1,74,3,1,flow_residual_tail,15.15876579284668,48.40692138671875,33.24815368652344,4.462516784667969,0.014636855572462082,-0.015064460225403309,1.2071037292480469
CartPole-v1,74,3,1,oracle_tail,15.15876579284668,48.40692138671875,33.24815368652344,4.462516784667969,0.014636855572462082,-0.015064460225403309,1.2071037292480469
CartPole-v1,74,3,2,first_candidate,15.15876579284668,48.40692138671875,33.24815368652344,4.462516784667969,0.014636855572462082,-0.015064460225403309,1.2071037292480469
CartPole-v1,74,3,2,proxy_tail,17.798059463500977,51.3357048034668,33.53764343261719,6.356534957885742,0.02184317633509636,0.19115957617759705,1.1073297262191772
CartPole-v1,74,3,2,feature_calibrated_tail,15.15876579284668,48.40692138671875,33.24815368652344,4.462516784667969,0.014636855572462082,-0.015064460225403309,1.2071037292480469
CartPole-v1,74,3,2,flow_residual_tail,15.15876579284668,48.40692138671875,33.24815368652344,4.462516784667969,0.014636855572462082,-0.015064460225403309,1.2071037292480469
CartPole-v1,74,3,2,oracle_tail,17.798059463500977,51.3357048034668,33.53764343261719,6.356534957885742,0.02184317633509636,0.19115957617759705,1.1073297262191772
CartPole-v1,74,3,4,first_candidate,15.15876579284668,48.40692138671875,33.24815368652344,4.462516784667969,0.014636855572462082,-0.015064460225403309,1.2071037292480469
CartPole-v1,74,3,4,proxy_tail,17.798059463500977,51.3357048034668,33.53764343261719,6.356534957885742,0.02184317633509636,0.19115957617759705,1.1073297262191772
CartPole-v1,74,3,4,feature_calibrated_tail,15.15876579284668,48.40692138671875,33.24815368652344,4.462516784667969,0.014636855572462082,-0.015064460225403309,1.2071037292480469
CartPole-v1,74,3,4,flow_residual_tail,21.902507781982422,45.37970733642578,23.47719955444336,7.006099700927734,0.0047887517139315605,0.07198162376880646,1.1167523860931396
CartPole-v1,74,3,4,oracle_tail,38.771575927734375,43.73478317260742,4.963207244873047,4.099714756011963,0.010786803439259529,0.030263852328062057,1.1045299768447876
CartPole-v1,74,3,8,first_candidate,15.15876579284668,48.40692138671875,33.24815368652344,4.462516784667969,0.014636855572462082,-0.015064460225403309,1.2071037292480469
CartPole-v1,74,3,8,proxy_tail,21.06017303466797,60.05693054199219,38.99675750732422,7.826238632202148,0.01016948651522398,-0.33337530493736267,1.1484299898147583
CartPole-v1,74,3,8,feature_calibrated_tail,15.96829605102539,51.825199127197266,35.856903076171875,4.220416069030762,0.023924099281430244,-0.1351103037595749,1.131474494934082
CartPole-v1,74,3,8,flow_residual_tail,21.06017303466797,60.05693054199219,38.99675750732422,7.826238632202148,0.01016948651522398,-0.33337530493736267,1.1484299898147583
CartPole-v1,74,3,8,oracle_tail,38.771575927734375,43.73478317260742,4.963207244873047,4.099714756011963,0.010786803439259529,0.030263852328062057,1.1045299768447876
